Species,Diameter,Condition,Sidewalk_Condition,Borough,Longitude,Latitude
GIBI,8,Excellent,Good,Manhattan,-73.920173,40.868772
PYCA,7,Excellent,Good,Manhattan,-73.927386,40.86561
FRPE,2,Good,Good,Manhattan,-73.923117,40.867027
PYCA,4,Excellent,Good,Manhattan,-73.923299,40.86731
TI,8,Excellent,Good,Manhattan,-73.926272,40.866457
ACPL,23,Excellent,Good,Manhattan,-73.926272,40.866457
ACPL,4,Good,Good,Manhattan,-73.926272,40.866457
TI,7,Excellent,Good,Manhattan,-73.926272,40.866457
UNKDEAD,3,Dead,Good,Manhattan,-73.926272,40.866457
SOJA,4,Poor,Good,Manhattan,-73.928168,40.866289
SOJA,5,Good,Good,Manhattan,-73.928303,40.8664
SOJA,4,Poor,Good,Manhattan,-73.928414,40.866491
PLAC,18,Good,NA,Manhattan,-73.927533,40.865739
PLAC,16,Good,NA,Manhattan,-73.927533,40.865739
PLAC,14,Good,NA,Manhattan,-73.927533,40.865739
PLAC,23,Good,NA,Manhattan,-73.927533,40.865739
ACPS,17,Good,NA,Manhattan,-73.921401,40.869534
ACPS,18,Excellent,NA,Manhattan,-73.921401,40.869534
PS,0,Planting Space,NA,Manhattan,-73.921401,40.869534
ACPS,16,Good,NA,Manhattan,-73.921401,40.869534
PS,0,Planting Space,NA,Manhattan,-73.921401,40.869534
PS,0,Planting Space,NA,Manhattan,-73.921401,40.869534
PS,0,Planting Space,NA,Manhattan,-73.921401,40.869534
PS,0,Planting Space,NA,Manhattan,-73.921401,40.869534
UNKDEAD,3,Dead,NA,Manhattan,-73.921401,40.869534
PLAC,7,Poor,Good,Manhattan,-73.929518,40.865889
PLAC,15,Good,Good,Manhattan,-73.929518,40.865889
PLAC,14,Good,Good,Manhattan,-73.929518,40.865889
PYCA,6,Excellent,Good,Manhattan,-73.930983,40.866824
PYCA,7,Excellent,Good,Manhattan,-73.930983,40.866824
GLTR,5,Poor,Good,Manhattan,-73.930983,40.866824
SOJA,6,Good,Good,Manhattan,-73.930983,40.866824
SOJA,5,Poor,Good,Manhattan,-73.930983,40.866824
GIBI,3,Poor,Good,Manhattan,-73.971795,40.754408
ACPL,3,Poor,Good,Manhattan,-73.97233,40.753674
ACPL,3,Good,NA,Manhattan,-73.97233,40.753674
ACPS,10,Poor,Good,Manhattan,-73.954364,40.808987
ACPS,15,Excellent,Good,Manhattan,-73.954286,40.808954
FRPE,5,Excellent,Good,Manhattan,-73.954479,40.809035
AIAL,5,Good,Good,Manhattan,-73.954557,40.809067
PS,0,Planting Space,Good,Manhattan,-73.954596,40.809083
PS,0,Planting Space,Good,Manhattan,-73.954635,40.809099
ACPS,13,Excellent,Good,Manhattan,-73.954673,40.809115
GIBI,6,Excellent,Good,Manhattan,-73.955311,40.809593
GIBI,6,Excellent,Good,Manhattan,-73.954975,40.810056
PYCA,3,Excellent,Good,Manhattan,-73.947169,40.805951
PYCA,3,Excellent,Good,Manhattan,-73.947337,40.806023
GIBI,5,Excellent,Good,Manhattan,-73.94756,40.806117
GIBI,4,Excellent,Good,Manhattan,-73.947505,40.806094
GIBI,4,Excellent,Good,Manhattan,-73.94745,40.80607
GIBI,4,Excellent,Good,Manhattan,-73.947786,40.806212
PYCA,3,Excellent,Good,Manhattan,-73.948067,40.806331
PYCA,3,Excellent,Good,Manhattan,-73.94818,40.806379
ACPS,13,Good,Good,Manhattan,-73.948348,40.80645
PYCA,3,Excellent,Good,Manhattan,-73.948515,40.806521
TICO,7,Excellent,Good,Manhattan,-73.94846,40.806498
GIBI,4,Excellent,Good,Manhattan,-73.948628,40.806569
GIBI,4,Excellent,Good,Manhattan,-73.948796,40.80664
ACPS,9,Excellent,NA,Manhattan,-73.945749,40.804538
ACPS,11,Excellent,NA,Manhattan,-73.945815,40.804566
PS,0,Planting Space,Good,Manhattan,-73.945913,40.804608
AIAL,8,Excellent,Good,Manhattan,-73.945979,40.804635
ACPS,11,Good,Good,Manhattan,-73.947346,40.805222
ACPS,12,Excellent,Good,Manhattan,-73.947346,40.805222
ACPS,6,Good,Good,Manhattan,-73.945685,40.804524
ACPS,16,Poor,Good,Manhattan,-73.945575,40.804675
ACPS,21,Poor,Good,Manhattan,-73.945466,40.804826
ACPS,22,Poor,Good,Manhattan,-73.945685,40.804524
GLTR,8,Excellent,Good,Manhattan,-73.945466,40.804826
GLTR,10,Poor,Good,Manhattan,-73.945466,40.804826
ACPS,18,Poor,Good,Manhattan,-73.945332,40.805176
GLTR,7,Excellent,Good,Manhattan,-73.945432,40.805218
AIAL,3,Excellent,Good,Manhattan,-73.9455,40.805247
QUPA,12,Excellent,Good,Manhattan,-73.947033,40.805655
QUPA,12,Excellent,Good,Manhattan,-73.947033,40.805655
QUPA,14,Excellent,Good,Manhattan,-73.947033,40.805655
ACPS,16,Excellent,Good,Manhattan,-73.947033,40.805655
GLTR,4,Excellent,Good,Manhattan,-73.947033,40.805655
GLTR,4,Good,Good,Manhattan,-73.954824,40.80836
TICO,3,Excellent,Good,Manhattan,-73.954876,40.808382
PS,0,Planting Space,Good,Manhattan,-73.955238,40.808534
TICO,3,Excellent,Good,Manhattan,-73.955395,40.808599
TICO,3,Good,Good,Manhattan,-73.955395,40.808599
ACPS,14,Good,Good,Manhattan,-73.954744,40.808326
TICO,9,Excellent,Good,Manhattan,-73.954936,40.808407
TICO,3,Excellent,Good,Manhattan,-73.955052,40.808456
UNKDEAD,0,Dead,Good,Manhattan,-73.955129,40.808488
ACPS,6,Good,Good,Manhattan,-73.955486,40.809352
ACPS,11,Good,Good,Manhattan,-73.955437,40.80942
ACPS,24,Good,Good,Manhattan,-73.954513,40.80823
ACPS,4,Good,Good,Manhattan,-73.954513,40.80823
ACPS,29,Poor,Good,Manhattan,-73.954513,40.80823
ACPS,28,Excellent,Good,Manhattan,-73.954513,40.80823
ULAM,2,Good,Good,Manhattan,-73.952969,40.808403
ACPS,9,Good,Good,Manhattan,-73.952969,40.808403
ACPS,9,Poor,Good,Manhattan,-73.952969,40.808403
FRPE,3,Good,Good,Manhattan,-73.952969,40.808403
GIBI,11,Good,Good,Manhattan,-73.953717,40.809285
GIBI,5,Good,Good,Manhattan,-73.953717,40.809285
PS,0,Planting Space,Good,Manhattan,-73.953717,40.809285
ACPS,13,Excellent,Good,Manhattan,-73.953938,40.808981
ACPS,9,Good,Good,Manhattan,-73.953938,40.808981
UNKDEAD,0,Dead,Good,Manhattan,-73.953938,40.808981
ACPS,12,Excellent,Good,Manhattan,-73.957524,40.804076
UNKDEAD,0,Dead,Good,Manhattan,-73.957423,40.804211
FRPE,0,Poor,Good,Manhattan,-73.957323,40.804345
SOJA,4,Poor,Good,Manhattan,-73.957228,40.804475
UNKDEAD,0,Dead,Good,Manhattan,-73.957228,40.804475
GIBI,11,Good,Good,Manhattan,-73.952503,40.80835
GIBI,4,Good,Good,Manhattan,-73.952503,40.80835
GIBI,8,Good,Good,Manhattan,-73.952503,40.80835
GIBI,8,Good,Good,Manhattan,-73.952503,40.80835
GIBI,8,Good,Good,Manhattan,-73.952503,40.80835
FRPE,8,Excellent,Good,Manhattan,-73.953584,40.809468
FRPE,8,Excellent,Good,Manhattan,-73.953584,40.809468
GIBI,8,Good,Good,Manhattan,-73.953784,40.809565
GIBI,8,Poor,Good,Manhattan,-73.953877,40.809604
GIBI,8,Poor,Good,Manhattan,-73.95397,40.809644
GIBI,8,Poor,Good,Manhattan,-73.954063,40.809683
ACPS,14,Good,Good,Manhattan,-73.954744,40.808326
TICO,9,Excellent,Good,Manhattan,-73.954936,40.808407
TICO,3,Excellent,Good,Manhattan,-73.955052,40.808456
UNKDEAD,0,Dead,Good,Manhattan,-73.955168,40.808504
GLTR,4,Good,Good,Manhattan,-73.954824,40.80836
GLTR,3,Excellent,Good,Manhattan,-73.954876,40.808382
TICO,6,Excellent,Good,Manhattan,-73.955083,40.808469
PS,0,Planting Space,Good,Manhattan,-73.955238,40.808534
TICO,3,Good,Good,Manhattan,-73.955395,40.808599
TICO,3,Excellent,Good,Manhattan,-73.955395,40.808599
ULAM,4,Excellent,Good,Manhattan,-73.946536,40.80651
ULAM,2,Excellent,Good,Manhattan,-73.946594,40.806535
ULAM,2,Excellent,Good,Manhattan,-73.946707,40.806582
ULAM,4,Excellent,Good,Manhattan,-73.946762,40.806606
ULAM,4,Excellent,Good,Manhattan,-73.947043,40.806724
ULAM,4,Excellent,Good,Manhattan,-73.947156,40.806772
ULAM,3,Excellent,Good,Manhattan,-73.947269,40.806819
ULAM,3,Excellent,Good,Manhattan,-73.947324,40.806843
ULAM,3,Excellent,Good,Manhattan,-73.947382,40.806867
ULAM,4,Excellent,Good,Manhattan,-73.947492,40.806913
ULAM,3,Excellent,Good,Manhattan,-73.947605,40.806961
ULAM,3,Excellent,Good,Manhattan,-73.947663,40.806986
ULAM,4,Excellent,Good,Manhattan,-73.947886,40.80708
ULAM,3,Excellent,Good,Manhattan,-73.948113,40.807175
ULAM,3,Excellent,Good,Manhattan,-73.948394,40.807293
ULAM,3,Dead,Good,Manhattan,-73.948449,40.807317
ULAM,3,Excellent,Good,Manhattan,-73.948449,40.807317
ULAM,4,Excellent,Good,Manhattan,-73.946481,40.806487
ULAM,5,Excellent,Good,Manhattan,-73.946536,40.80651
ULAM,3,Excellent,Good,Manhattan,-73.946762,40.806606
ULAM,2,Excellent,Good,Manhattan,-73.947211,40.806795
ULAM,3,Excellent,Good,Manhattan,-73.94755,40.806938
ULAM,3,Excellent,Good,Manhattan,-73.947886,40.80708
ULAM,3,Excellent,Good,Manhattan,-73.947886,40.80708
PYCA,5,Good,Good,Manhattan,-73.949436,40.807732
PYCA,4,Good,Good,Manhattan,-73.949549,40.80778
PYCA,4,Excellent,Good,Manhattan,-73.949717,40.807851
PYCA,4,Good,Good,Manhattan,-73.950394,40.808135
PYCA,4,Excellent,Good,Manhattan,-73.950449,40.808158
PYCA,5,Excellent,Good,Manhattan,-73.950507,40.808182
ACRU,16,Excellent,Good,Manhattan,-73.952503,40.80835
ACRU,16,Excellent,Good,Manhattan,-73.952503,40.80835
ACRU,5,Excellent,Good,Manhattan,-73.952503,40.80835
AIAL,8,Excellent,Good,Manhattan,-73.952514,40.808335
TICO,2,Excellent,Good,Manhattan,-73.95119,40.807651
UNKNOWN,2,Unknown,Good,Manhattan,-73.95119,40.807651
SOJA,6,Good,Good,Manhattan,-73.953752,40.806634
GIBI,9,Good,Good,Manhattan,-73.953752,40.806634
ACPS,16,Good,Good,Manhattan,-73.952619,40.808192
ACPS,16,Good,Good,Manhattan,-73.952619,40.808192
GIBI,5,Good,Good,Manhattan,-73.952619,40.808192
GLTR,3,Good,Good,Manhattan,-73.953279,40.807711
GLTR,3,Good,Good,Manhattan,-73.953279,40.807711
GLTR,3,Good,Good,Manhattan,-73.953279,40.807711
GLTR,3,Good,Good,Manhattan,-73.953279,40.807711
GLTR,3,Good,Good,Manhattan,-73.953279,40.807711
GLTR,3,Good,Good,Manhattan,-73.953279,40.807711
GIBI,0,Good,Good,Manhattan,-73.953883,40.807965
GIBI,0,Good,Good,Manhattan,-73.953883,40.807965
GIBI,0,Good,Good,Manhattan,-73.953883,40.807965
GIBI,6,Excellent,Good,Manhattan,-73.955876,40.808813
ACPS,11,Good,Good,Manhattan,-73.955876,40.808813
ACPS,24,Good,Good,Manhattan,-73.955876,40.808813
ACPS,29,Poor,Good,Manhattan,-73.955876,40.808813
ACPS,4,Good,Good,Manhattan,-73.955876,40.808813
ACPS,28,Excellent,Good,Manhattan,-73.955876,40.808813
ACPS,12,Excellent,Good,Manhattan,-73.954026,40.808859
ACPS,8,Excellent,Good,Manhattan,-73.954026,40.808859
ACPS,12,Excellent,Good,Manhattan,-73.954372,40.80899
UNKDEAD,0,Dead,Good,Manhattan,-73.954413,40.809007
FRPE,7,Poor,Good,Manhattan,-73.954572,40.809073
FRPE,8,Poor,Good,Manhattan,-73.955311,40.809593
FRPE,0,Poor,Good,Manhattan,-73.955311,40.809593
PYCA,4,Excellent,Good,Manhattan,-73.953049,40.80975
PYCA,4,Excellent,Good,Manhattan,-73.953049,40.80975
PYCA,4,Excellent,Good,Manhattan,-73.953049,40.80975
PYCA,4,Excellent,Good,Manhattan,-73.953049,40.80975
PYCA,4,Excellent,Good,Manhattan,-73.953049,40.80975
PYCA,3,Good,Good,Manhattan,-73.953049,40.80975
QUPA,13,Poor,Good,Manhattan,-73.9534,40.809732
QUPA,17,Good,Good,Manhattan,-73.9534,40.809732
QUPA,18,Good,Good,Manhattan,-73.9534,40.809732
QUPA,9,Good,Good,Manhattan,-73.9534,40.809732
QUPA,13,Good,Good,Manhattan,-73.953365,40.809781
QURU,3,Poor,Good,Manhattan,-73.953049,40.80975
QUPA,16,Poor,Good,Manhattan,-73.953049,40.80975
QURU,14,Good,Good,Manhattan,-73.953042,40.809667
QURU,4,Excellent,Good,Manhattan,-73.953717,40.809285
QURU,16,Good,Good,Manhattan,-73.953717,40.809285
UNKDEAD,0,Dead,Good,Manhattan,-73.950664,40.80661
UNKDEAD,0,Dead,Good,Manhattan,-73.950664,40.80661
UNKDEAD,0,Dead,Good,Manhattan,-73.950664,40.80661
GLTR,0,Good,Good,Manhattan,-73.951523,40.806971
ULAM,6,Good,Good,Manhattan,-73.951683,40.807038
UNKDEAD,0,Dead,Good,Manhattan,-73.952003,40.807173
GLTR,10,Good,Good,Manhattan,-73.950987,40.806746
GLTR,13,Good,Good,Manhattan,-73.951039,40.806768
FRPE,5,Good,Good,Manhattan,-73.951467,40.806948
