Species,Diameter,Condition,Sidewalk_Condition,Borough,Longitude,Latitude
UNKDEAD,3,Dead,Good,Manhattan,-73.984769,40.716446
PS,0,Planting Space,Good,Manhattan,-73.984769,40.716446
PS,0,Planting Space,Good,Manhattan,-73.984769,40.716446
UNKSTMP,0,Stump,Good,Manhattan,-73.984769,40.716446
PS,0,Planting Space,Good,Manhattan,-73.984769,40.716446
QUPA,4,Good,Good,Manhattan,-73.984769,40.716446
TICO,6,Good,Good,Manhattan,-73.984769,40.716446
TICO,4,Good,Good,Manhattan,-73.984769,40.716446
TICO,5,Good,Good,Manhattan,-73.984769,40.716446
TICO,4,Good,Good,Manhattan,-73.984769,40.716446
PLAC,11,Good,Good,Manhattan,-73.98684,40.718089
PYCA,5,Good,Good,Manhattan,-73.985131,40.718963
PYCA,7,Good,Good,Manhattan,-73.985131,40.718963
PYCA,4,Dead,Good,Manhattan,-73.985131,40.718963
PYCA,5,Good,Good,Manhattan,-73.98514,40.718945
PYCA,5,Good,Good,Manhattan,-73.985169,40.718885
PYCA,5,Good,Good,Manhattan,-73.985169,40.718885
PYCA,5,Good,Good,Manhattan,-73.985438,40.718337
PYCA,6,Good,Good,Manhattan,-73.985435,40.718343
PS,0,Planting Space,Good,Manhattan,-73.98541,40.718395
PS,0,Planting Space,Good,Manhattan,-73.985498,40.718215
PYCA,3,Poor,Good,Manhattan,1,1
PYCA,4,Excellent,Good,Manhattan,1,1
FRPE,5,Good,Good,Manhattan,-73.986023,40.721005
PYCA,3,Good,Good,Manhattan,1,1
FRPE,7,Good,Good,Manhattan,-73.986023,40.721005
FRPE,5,Good,Good,Manhattan,-73.985982,40.721086
QUPH,15,Excellent,Good,Manhattan,-73.992605,40.727604
FRPE,7,Good,Good,Manhattan,-73.985941,40.721165
PYCA,4,Poor,Good,Manhattan,-73.992992,40.727792
PYCA,4,Poor,Good,Manhattan,-73.992992,40.727792
FRPE,6,Good,Good,Manhattan,-73.985899,40.721246
FRPE,6,Good,Good,Manhattan,-73.985899,40.721246
FRPE,6,Good,Good,Manhattan,-73.985899,40.721246
COMA,2,Poor,Good,Manhattan,1,1
FRPE,5,Good,Good,Manhattan,-73.985774,40.721487
UNKDEAD,2,Dead,Good,Manhattan,-73.985774,40.721487
COMA,2,Good,Good,Manhattan,1,1
PS,0,Planting Space,Good,Manhattan,-73.98565,40.721727
COMA,2,Poor,Good,Manhattan,1,1
PS,0,Planting Space,Good,Manhattan,-73.985567,40.721887
GIBI,3,Good,Good,Manhattan,-73.985525,40.721968
GIBI,3,Good,Good,Manhattan,-73.985525,40.721968
GIBI,3,Good,Good,Manhattan,-73.985525,40.721968
TICO,3,Good,Good,Manhattan,-73.986089,40.718995
TICO,3,Good,Good,Manhattan,-73.986089,40.718995
PS,0,Planting Space,Good,Manhattan,-73.986089,40.718995
TICO,4,Excellent,Good,Manhattan,-73.986089,40.718995
TICO,4,Excellent,Good,Manhattan,-73.986089,40.718995
TICO,4,Good,Good,Manhattan,-73.986089,40.718995
TICO,4,Good,Good,Manhattan,-73.986089,40.718995
TICO,4,Good,Good,Manhattan,-73.986393,40.718406
TICO,3,Good,Good,Manhattan,-73.986353,40.718482
TICO,3,Good,Good,Manhattan,-73.986275,40.718635
TICO,4,Good,Good,Manhattan,-73.986236,40.71871
TICO,3,Good,Good,Manhattan,-73.986158,40.718862
UNKSTMP,0,Stump,Good,Manhattan,-73.986001,40.719165
TICO,4,Good,Good,Manhattan,-73.985962,40.719242
TICO,7,Dead,Good,Manhattan,-73.998984,40.72808
TICO,4,Good,Good,Manhattan,-73.985413,40.721955
TICO,3,Good,Good,Manhattan,-73.985413,40.721955
TICO,5,Good,Good,Manhattan,-73.985413,40.721955
GLTR,5,Good,Good,Manhattan,-73.985413,40.721955
GLTR,5,Good,Good,Manhattan,-73.985413,40.721955
GLTR,9,Excellent,Good,Manhattan,-73.998984,40.72808
PYCA,2,Good,Good,Manhattan,-73.984691,40.721735
GLTR,7,Excellent,Good,Manhattan,-73.998984,40.72808
TICO,4,Good,Good,Manhattan,-73.985413,40.721955
TICO,11,Poor,Good,Manhattan,-73.998837,40.728245
FRPE,5,Good,Good,Manhattan,-73.985207,40.721892
FRPE,5,Good,Good,Manhattan,-73.985355,40.721938
GLTR,7,Good,Good,Manhattan,-73.998542,40.728576
GLTR,6,Excellent,Good,Manhattan,-73.998443,40.728686
TICO,4,Poor,Good,Manhattan,-73.985413,40.721955
GLTR,8,Excellent,Good,Manhattan,-73.998345,40.728796
GLTR,9,Good,Good,Manhattan,-73.998345,40.728796
UNKSTMP,0,Stump,Good,Manhattan,-73.989102,40.716814
FRPE,4,Good,Good,Manhattan,-73.989102,40.716814
ZESE,7,Good,Good,Manhattan,-73.989102,40.716814
PS,0,Planting Space,Good,Manhattan,-73.989102,40.716814
GLTR,8,Excellent,Good,Manhattan,-73.998148,40.729017
FRPE,6,Good,Good,Manhattan,-73.989102,40.716814
GLTR,7,Good,Good,Manhattan,-73.998148,40.729017
GLTR,6,Good,Good,Manhattan,-73.998148,40.729017
FRPE,4,Poor,Good,Manhattan,1,1
PS,0,Planting Space,Good,Manhattan,1,1
UNKSTMP,0,Stump,Good,Manhattan,1,1
ACPL,3,Good,Good,Manhattan,-73.985222,40.720681
ACPL,3,Good,Good,Manhattan,-73.985311,40.720509
GLTR,4,Good,Good,Manhattan,-73.985413,40.721955
GIBI,3,Good,Good,Manhattan,-73.985413,40.721955
GIBI,3,Good,Good,Manhattan,-73.985653,40.722017
GIBI,4,Good,Good,Manhattan,-73.985903,40.722072
UNKDEAD,3,Dead,Good,Manhattan,-73.985903,40.722072
GLTR,4,Good,Good,Manhattan,-73.997902,40.729292
SOJA,11,Good,Good,Manhattan,-73.984909,40.716483
GLTR,8,Good,Good,Manhattan,-73.997902,40.729292
PYCA,5,Excellent,Good,Manhattan,-73.984909,40.716483
SOJA,11,Good,Raised,Manhattan,-73.984909,40.716483
GLTR,8,Excellent,Good,Manhattan,-73.997902,40.729292
SOJA,10,Excellent,Good,Manhattan,-73.998198,40.728961
GIBI,4,Excellent,Good,Manhattan,-73.984909,40.716483
SOJA,10,Excellent,Good,Manhattan,-73.998198,40.728961
GIBI,3,Good,Good,Manhattan,-73.984909,40.716483
SOJA,12,Good,Good,Manhattan,-73.998198,40.728961
PS,0,Planting Space,Good,Manhattan,-73.984909,40.716483
TICO,4,Excellent,Good,Manhattan,-73.984769,40.716446
PS,0,Planting Space,Good,Manhattan,-73.984769,40.716446
GIBI,4,Excellent,Good,Manhattan,-73.984769,40.716446
GIBI,4,Excellent,Good,Manhattan,-73.984769,40.716446
PS,0,Planting Space,Good,Manhattan,-73.985327,40.716595
GLTR,5,Good,Good,Manhattan,-73.985327,40.716595
GLTR,4,Good,Good,Manhattan,-73.985327,40.716595
GLTR,5,Good,Good,Manhattan,-73.985327,40.716595
SOJA,4,Good,Good,Manhattan,-73.997878,40.72932
PLAC,7,Good,Good,Manhattan,-73.988005,40.71716
PLAC,6,Poor,Good,Manhattan,-73.988005,40.71716
PLAC,6,Poor,Good,Manhattan,-73.988005,40.71716
PLAC,9,Good,Good,Manhattan,-73.988005,40.71716
PLAC,11,Good,Good,Manhattan,-73.988005,40.71716
AB,1,Good,Good,Manhattan,-73.997878,40.72932
QUPA,13,Excellent,Good,Manhattan,-73.986542,40.721897
SOJA,4,Good,Good,Manhattan,-73.997878,40.72932
QUPA,11,Good,Good,Manhattan,-73.986542,40.721897
SOJA,10,Good,Good,Manhattan,-73.997878,40.72932
QUPA,10,Good,Good,Manhattan,-73.986542,40.721897
AB,1,Good,Good,Manhattan,-73.997878,40.72932
QUPA,14,Good,Good,Manhattan,-73.986943,40.721
SOJA,5,Excellent,Good,Manhattan,-73.997878,40.72932
QUPA,14,Good,Good,Manhattan,-73.986943,40.721
QUPA,13,Good,Good,Manhattan,-73.986943,40.721
QUPA,15,Good,Good,Manhattan,-73.986943,40.721
QUPA,11,Good,Good,Manhattan,-73.986943,40.721
FRPE,5,Good,Good,Manhattan,-73.986542,40.721897
COMA,2,Good,Good,Manhattan,1,1
COMA,3,Good,Good,Manhattan,1,1
COMA,3,Good,Good,Manhattan,1,1
ACPL,9,Excellent,Good,Manhattan,-73.986389,40.719483
ACPL,6,Good,Good,Manhattan,-73.986505,40.719518
FRPE,4,Good,Good,Manhattan,-73.987942,40.719057
PS,0,Planting Space,Good,Manhattan,-73.987801,40.719331
PS,0,Planting Space,Good,Manhattan,-73.987801,40.719331
FRPE,4,Good,Good,Manhattan,-73.987695,40.719538
UNKNOWN,0,Unknown,Good,Manhattan,1,1
PLAC,14,Good,Good,Manhattan,-73.98051,40.714139
PLAC,6,Poor,Good,Manhattan,-73.98051,40.714139
PLAC,18,Poor,Good,Manhattan,-73.98051,40.714139
QUPA,7,Good,Good,Manhattan,1,1
PLAC,11,Poor,Good,Manhattan,-73.98051,40.714139
PLAC,5,Good,Good,Manhattan,-73.979636,40.714615
PYCA,2,Good,Good,Manhattan,-73.979636,40.714615
PYCA,2,Good,Good,Manhattan,-73.979636,40.714615
PLAC,5,Good,Good,Manhattan,-73.979636,40.714615
PLAC,10,Good,Good,Manhattan,-73.980391,40.714103
PYCA,3,Good,Good,Manhattan,-73.978859,40.713666
PYCA,3,Good,Good,Manhattan,-73.978859,40.713666
SOJA,7,Good,Good,Manhattan,-73.999436,40.73124
SOJA,8,Good,Good,Manhattan,-73.999436,40.73124
PLAC,18,Good,Good,Manhattan,1,1
GLTR,4,Good,Good,Manhattan,-73.999999,40.731237
SOJA,12,Good,Good,Manhattan,-74.000009,40.731242
PYCA,4,Poor,Good,Manhattan,1,1
SOJA,9,Excellent,Good,Manhattan,-74.000242,40.731356
PLAC,8,Good,Good,Manhattan,1,1
PYCA,4,Good,Good,Manhattan,1,1
GLTR,4,Poor,Good,Manhattan,-74.000627,40.731545
UNKDEAD,0,Dead,Good,Manhattan,-74.000655,40.731559
GLTR,4,Good,Good,Manhattan,-74.000705,40.731583
PYCA,4,Good,Good,Manhattan,-73.983982,40.715163
TICO,5,Good,Good,Manhattan,-73.983982,40.715163
PLAC,6,Good,Good,Manhattan,-73.983982,40.715163
GLTR,5,Good,Good,Manhattan,-74.00386,40.739005
TICO,4,Good,Good,Manhattan,-73.983982,40.715163
PLAC,8,Good,Good,Manhattan,-73.983982,40.715163
PLAC,8,Poor,Good,Manhattan,-73.978859,40.713666
PLAC,18,Good,Good,Manhattan,-73.978859,40.713666
PLAC,16,Good,Good,Manhattan,-73.984871,40.72179
PLAC,15,Good,Good,Manhattan,-73.984871,40.72179
PLAC,18,Good,Good,Manhattan,-73.984871,40.72179
PLAC,19,Good,Good,Manhattan,-73.984871,40.72179
PLAC,10,Good,Good,Manhattan,-73.984871,40.72179
ACPL,10,Good,Good,Manhattan,-73.998957,40.717299
PLAC,18,Good,Good,Manhattan,-73.984871,40.72179
PLAC,17,Good,Good,Manhattan,-73.984871,40.72179
PYCA,4,Good,Good,Manhattan,-73.998872,40.717239
PLAC,17,Good,Good,Manhattan,-73.984871,40.72179
PLAC,19,Good,Good,Manhattan,-73.984871,40.72179
PYCA,4,Poor,Good,Manhattan,-73.998872,40.717239
PLAC,20,Good,Good,Manhattan,-73.984871,40.72179
PLAC,10,Good,Good,Manhattan,-73.984871,40.72179
PLAC,11,Good,Good,Manhattan,-73.984871,40.72179
PLAC,11,Good,Good,Manhattan,-73.984871,40.72179
PYCA,5,Good,Good,Manhattan,-73.997164,40.716604
ACPL,10,Good,Good,Manhattan,-73.996678,40.716425
GIBI,7,Good,Good,Manhattan,-73.997085,40.71638
PLAC,11,Good,Good,Manhattan,-73.984871,40.72179
PLAC,1,Dead,Good,Manhattan,-73.984058,40.721544
PYCA,4,Good,Raised,Manhattan,-73.984168,40.721577
PLAC,4,Good,Raised,Manhattan,-73.984168,40.721577
GLTR,4,Good,Raised,Manhattan,-73.984168,40.721577
GLTR,4,Good,Raised,Manhattan,-73.984168,40.721577
FRPE,6,Poor,Good,Manhattan,-73.979166,40.720032
FRPE,6,Poor,Good,Manhattan,-73.979166,40.720032
PLAC,6,Good,Good,Manhattan,-73.999569,40.714418
PLAC,7,Good,Good,Manhattan,-73.999571,40.714459
PLAC,7,Good,Good,Manhattan,-73.999571,40.714459
PLAC,17,Poor,Good,Manhattan,-73.999504,40.714859
PLAC,8,Good,Good,Manhattan,-73.999453,40.715156
TICO,23,Good,Good,Manhattan,-73.99944,40.715229
PYCA,4,Good,Raised,Manhattan,-73.982712,40.714763
PYCA,3,Good,Raised,Manhattan,-73.982803,40.714788
PYCA,4,Good,Raised,Manhattan,-73.982803,40.714788
PYCA,4,Good,Good,Manhattan,-73.999854,40.720428
PYCA,5,Good,Good,Manhattan,-73.999854,40.720428
PLAC,11,Poor,Good,Manhattan,-73.990103,40.714062
PLAC,15,Good,Good,Manhattan,-73.990103,40.714062
PLAC,17,Good,Good,Manhattan,-73.990018,40.714072
TICO,10,Good,Good,Manhattan,-73.985858,40.715743
TICO,21,Good,Good,Manhattan,-73.985858,40.715743
GIBI,2,Dead,Good,Manhattan,-73.993898,40.714368
ACPL,11,Poor,Good,Manhattan,-73.993613,40.714937
PYCA,3,Good,Good,Manhattan,-73.98703,40.716046
PYCA,4,Good,Good,Manhattan,-73.98703,40.716046
TICO,9,Good,Good,Manhattan,-73.987524,40.716194
UNKNOWN,0,Unknown,Good,Manhattan,-73.99246,40.714368
PYCA,3,Good,Raised,Manhattan,-73.987524,40.716194
PYCA,3,Good,Good,Manhattan,-73.987524,40.716194
PYCA,3,Good,Raised,Manhattan,-73.987779,40.71627
TICO,8,Good,Good,Manhattan,-73.987817,40.716282
PLAC,6,Good,Good,Manhattan,-73.988086,40.716362
TICO,8,Good,Good,Manhattan,-73.988354,40.716441
TICO,10,Good,Good,Manhattan,-73.988935,40.716635
AC,4,Good,Good,Manhattan,-73.988935,40.716635
TICO,10,Good,Good,Manhattan,-73.988935,40.716635
TICO,11,Good,Good,Manhattan,-73.988935,40.716635
AC,8,Good,Good,Manhattan,-73.989408,40.716224
PLAC,3,Good,Raised,Manhattan,-73.989408,40.716224
QU,15,Good,Good,Manhattan,-73.989408,40.716224
QU,10,Good,Raised,Manhattan,-73.989408,40.716224
UNKNOWN,16,Good,Good,Manhattan,-73.989553,40.715944
QU,10,Poor,Raised,Manhattan,-73.989746,40.715571
PLAC,3,Good,Raised,Manhattan,1,1
QU,11,Poor,Raised,Manhattan,1,1
PLAC,19,Good,Good,Manhattan,-73.990018,40.714072
PLAC,19,Good,Good,Manhattan,-73.990018,40.714072
PLAC,10,Good,Good,Manhattan,-73.990018,40.714072
QUPA,4,Good,Good,Manhattan,-73.9887,40.71418
PLAC,4,Good,Raised,Manhattan,-73.9887,40.71418
TICO,22,Excellent,Good,Manhattan,-73.988377,40.714208
TICO,16,Good,Good,Manhattan,-73.988377,40.714208
PLAC,6,Poor,Good,Manhattan,-73.988377,40.714208
PYCA,3,Good,Raised,Manhattan,-73.987837,40.714254
TICO,23,Good,Good,Manhattan,-73.987837,40.714254
TICO,12,Good,Good,Manhattan,-73.987837,40.714254
PYCA,3,Good,Raised,Manhattan,-73.987837,40.714254
TICO,10,Poor,Good,Manhattan,-73.987405,40.714292
PLAC,3,Good,Raised,Manhattan,-73.986488,40.714368
PLAC,3,Good,Raised,Manhattan,-73.986115,40.714399
PYCA,4,Good,Good,Manhattan,-73.986115,40.714399
PS,0,Planting Space,Good,Manhattan,-73.98593,40.714415
PYCA,4,Good,Raised,Manhattan,-73.98593,40.714415
PYCA,4,Good,Raised,Manhattan,-73.98565,40.714438
TICO,11,Good,Good,Manhattan,-73.985557,40.714445
PLAC,13,Good,Good,Manhattan,-73.99246,40.714368
PLAC,12,Poor,Good,Manhattan,-73.992451,40.714207
PLAC,21,Good,Good,Manhattan,-73.993023,40.714332
PLAC,11,Poor,Good,Manhattan,-73.993023,40.714332
UNKSTMP,0,Stump,Good,Manhattan,-73.992993,40.713997
TICO,10,Good,Good,Manhattan,-73.986987,40.714974
PLAC,11,Good,Good,Manhattan,-73.993023,40.714332
PLAC,14,Poor,Good,Manhattan,-73.993023,40.714332
TICO,4,Poor,Good,Manhattan,-73.986987,40.714974
UNKSTMP,0,Stump,Good,Manhattan,-73.993008,40.714165
PLAC,11,Poor,Good,Manhattan,-73.993008,40.714165
PYCA,2,Poor,Good,Manhattan,-73.986929,40.715185
TICO,13,Excellent,Good,Manhattan,-73.986929,40.715185
PLAC,14,Good,Good,Manhattan,-73.992993,40.713997
PLAC,4,Good,Good,Manhattan,-73.986929,40.715185
PLAC,12,Poor,Good,Manhattan,-73.992993,40.713997
TICO,10,Good,Good,Manhattan,-73.986843,40.715504
TICO,21,Good,Good,Manhattan,-73.986843,40.715504
TICO,19,Good,Good,Manhattan,-73.986843,40.715504
PYCA,4,Good,Raised,Manhattan,-73.986843,40.715504
PYCA,4,Good,Good,Manhattan,-73.986843,40.715504
TICO,11,Excellent,Good,Manhattan,-73.986843,40.715504
QUPH,14,Good,Good,Manhattan,-73.988578,40.713513
QUPH,4,Poor,Good,Manhattan,-73.988578,40.713513
QUPH,4,Poor,Good,Manhattan,-73.988578,40.713513
QUPH,4,Poor,Good,Manhattan,-73.988578,40.713513
PLAC,4,Good,Raised,Manhattan,-73.988578,40.713513
PLAC,4,Good,Raised,Manhattan,-73.988578,40.713513
QUPH,4,Poor,Good,Manhattan,-73.987831,40.713574
QUPH,4,Poor,Good,Manhattan,-73.987831,40.713574
QUPH,3,Poor,Good,Manhattan,-73.987298,40.713618
QUPH,4,Poor,Good,Manhattan,-73.987298,40.713618
GLTR,6,Good,Good,Manhattan,-73.986435,40.713686
SOJA,6,Good,Good,Manhattan,-73.986236,40.713701
GLTR,6,Good,Good,Manhattan,-73.985739,40.713739
PLAC,8,Good,Good,Manhattan,-73.985739,40.713739
GLTR,7,Good,Good,Manhattan,-73.985739,40.713739
GLTR,6,Good,Good,Manhattan,-73.985242,40.713778
QUPA,7,Poor,Good,Manhattan,-73.99674,40.714025
PYCA,3,Poor,Good,Manhattan,-73.987762,40.712832
QUPA,7,Poor,Good,Manhattan,-73.996652,40.714034
QUPA,7,Poor,Good,Manhattan,-73.996652,40.714034
PYCA,4,Poor,Good,Manhattan,-73.987762,40.712832
QUPA,5,Poor,Good,Manhattan,-73.996566,40.714043
QUPA,6,Poor,Good,Manhattan,-73.996477,40.714052
QUPA,7,Poor,Good,Manhattan,-73.996389,40.714062
QUPA,6,Poor,Good,Manhattan,-73.996389,40.714062
QUPA,7,Good,Good,Manhattan,-73.9963,40.714071
QUPA,7,Poor,Good,Manhattan,-73.9963,40.714071
QUPA,5,Poor,Good,Manhattan,-73.9963,40.714071
UNKNOWN,0,Unknown,Good,Manhattan,-73.996214,40.71408
GLTR,7,Good,Good,Manhattan,-73.986874,40.712504
GLTR,6,Good,Good,Manhattan,-73.986874,40.712504
QUPA,5,Unknown,Good,Manhattan,-73.996214,40.71408
GLTR,7,Good,Good,Manhattan,-73.986874,40.712504
PLAC,3,Good,Raised,Manhattan,-73.986874,40.712504
PLAC,3,Good,Raised,Manhattan,-73.986874,40.712504
PLAC,6,Dead,Good,Manhattan,-73.995249,40.714181
PLAC,5,Poor,Good,Manhattan,-73.995249,40.714181
PLAC,6,Poor,Good,Manhattan,-73.995161,40.714191
PLAC,7,Poor,Good,Manhattan,-73.996758,40.715103
TICO,6,Good,Good,Manhattan,-73.984694,40.713123
PLAC,10,Poor,Good,Manhattan,-73.984694,40.713123
PLAC,11,Good,Raised,Manhattan,-73.996758,40.715103
PLAC,7,Poor,Good,Manhattan,-73.996758,40.715103
PLAC,9,Poor,Raised,Manhattan,-73.996758,40.715103
GLTR,4,Good,Raised,Manhattan,-73.982162,40.714124
PLAC,10,Poor,Raised,Manhattan,-73.996758,40.715103
GLTR,4,Good,Raised,Manhattan,-73.982341,40.714104
PLAC,7,Poor,Good,Manhattan,-73.996758,40.715103
PLAC,8,Poor,Good,Manhattan,-73.996758,40.715103
QU,5,Good,Good,Manhattan,-73.982702,40.714062
PLAC,7,Poor,Good,Manhattan,-73.996758,40.715103
TICO,6,Good,Good,Manhattan,-73.982702,40.714062
PLAC,10,Good,Good,Manhattan,-73.982702,40.714062
PLAC,12,Poor,Good,Manhattan,-73.996758,40.715103
PLAC,4,Good,Raised,Manhattan,-73.982702,40.714062
PLAC,6,Dead,Good,Manhattan,-73.996758,40.715103
PLAC,10,Poor,Good,Manhattan,-73.996758,40.715103
PLAC,11,Good,Good,Manhattan,-73.996758,40.715103
PLAC,11,Poor,Good,Manhattan,-73.983669,40.713952
PYCA,6,Good,Good,Manhattan,-73.984327,40.713877
PYCA,5,Good,Good,Manhattan,-73.984327,40.713877
PYCA,6,Good,Good,Manhattan,-73.984327,40.713877
GIBI,5,Poor,Good,Manhattan,1,1
GIBI,3,Good,Good,Manhattan,1,1
GIBI,4,Poor,Good,Manhattan,1,1
TICO,4,Good,Good,Manhattan,-73.989709,40.713417
TICO,5,Poor,Good,Manhattan,-73.989709,40.713417
SOJA,4,Good,Good,Manhattan,-73.972035,40.76215
GIBI,6,Dead,Good,Manhattan,-73.972294,40.762259
GIBI,5,Excellent,Good,Manhattan,1,1
PYCA,5,Excellent,Good,Manhattan,-73.973816,40.762902
PYCA,5,Excellent,Good,Manhattan,-73.973816,40.762902
PYCA,4,Excellent,Good,Manhattan,-73.973816,40.762902
PYCA,7,Excellent,Good,Manhattan,-73.973579,40.762801
PYCA,7,Excellent,Good,Manhattan,-73.973579,40.762801
COMA,8,Excellent,Good,Manhattan,-73.973579,40.762801
COMA,7,Excellent,Good,Manhattan,-73.973579,40.762801
COMA,7,Excellent,Good,Manhattan,-73.973579,40.762801
COMA,7,Excellent,Good,Manhattan,-73.973579,40.762801
COMA,7,Excellent,Good,Manhattan,-73.973579,40.762801
COMA,8,Excellent,Good,Manhattan,-73.973579,40.762801
COMA,7,Excellent,Good,Manhattan,-73.973579,40.762801
COMA,7,Excellent,Good,Manhattan,-73.973579,40.762801
GLTR,3,Good,Good,Manhattan,-73.982248,40.767662
GLTR,4,Excellent,Good,Manhattan,-73.982248,40.767662
GIBI,8,Good,Good,Manhattan,-73.981722,40.767191
GIBI,7,Excellent,Good,Manhattan,-73.981724,40.767267
GIBI,9,Excellent,Good,Manhattan,-73.981726,40.767304
PYCA,11,Excellent,Good,Manhattan,-73.97344,40.763647
PYCA,11,Excellent,Good,Manhattan,-73.97344,40.763647
PYCA,11,Excellent,Good,Manhattan,-73.97344,40.763647
PYCA,11,Excellent,Good,Manhattan,-73.97344,40.763647
PYCA,10,Excellent,Good,Manhattan,-73.97344,40.763647
PYCA,12,Excellent,Good,Manhattan,-73.97344,40.763647
PYCA,8,Excellent,Good,Manhattan,-73.972963,40.76344
PYCA,8,Excellent,Good,Manhattan,-73.972963,40.76344
PYCA,8,Excellent,Good,Manhattan,-73.972963,40.76344
PYCA,8,Excellent,Good,Manhattan,-73.972963,40.76344
PYCA,9,Excellent,Good,Manhattan,-73.972963,40.76344
PYCA,8,Excellent,Good,Manhattan,-73.972963,40.76344
PYCA,8,Excellent,Good,Manhattan,-73.972963,40.76344
PYCA,6,Excellent,Good,Manhattan,-73.972963,40.76344
PYCA,8,Excellent,Good,Manhattan,-73.972963,40.76344
PYCA,8,Excellent,Good,Manhattan,-73.972963,40.76344
PYCA,8,Excellent,Good,Manhattan,-73.972963,40.76344
PYCA,9,Excellent,Good,Manhattan,-73.972963,40.76344
PYCA,9,Excellent,Good,Manhattan,-73.972963,40.76344
PYCA,8,Excellent,Good,Manhattan,-73.972963,40.76344
PYCA,8,Excellent,Good,Manhattan,-73.972963,40.76344
PYCA,7,Excellent,Good,Manhattan,-73.972963,40.76344
PYCA,8,Excellent,Good,Manhattan,-73.972963,40.76344
PYCA,7,Excellent,Good,Manhattan,-73.972963,40.76344
GIBI,5,Poor,Good,Manhattan,-73.971702,40.762893
GIBI,9,Good,Good,Manhattan,-73.971655,40.762874
PYCA,6,Excellent,Good,Manhattan,-73.971229,40.762695
COMA,4,Excellent,Good,Manhattan,-73.973945,40.762956
ULAM,4,Excellent,Good,Manhattan,-73.973945,40.762956
ULAM,4,Excellent,Good,Manhattan,-73.973945,40.762956
ULAM,4,Excellent,Good,Manhattan,-73.973945,40.762956
GIBI,6,Excellent,Good,Manhattan,-73.973579,40.762801
TICO,5,Good,Good,Manhattan,-73.973579,40.762801
GLTR,3,Good,Good,Manhattan,-73.982248,40.767662
GLTR,6,Excellent,Good,Manhattan,-73.982248,40.767662
AIAL,8,Good,Good,Manhattan,-73.973264,40.763934
PYCA,12,Excellent,Good,Manhattan,-73.973264,40.763934
PYCA,12,Excellent,Good,Manhattan,-73.973264,40.763934
SOJA,5,Good,Good,Manhattan,-73.974727,40.765033
SOJA,4,Poor,Good,Manhattan,-73.974727,40.765033
GIBI,14,Excellent,Good,Manhattan,-73.974674,40.765011
GIBI,5,Excellent,Good,Manhattan,-73.974568,40.764966
SOJA,6,Excellent,Good,Manhattan,-73.974568,40.764966
GIBI,14,Excellent,Good,Manhattan,-73.974412,40.764899
UNKSTMP,0,Stump,Good,Manhattan,-73.974253,40.764832
GIBI,6,Poor,Good,Manhattan,-73.979997,40.767241
SOJA,6,Poor,Good,Manhattan,-73.979775,40.767153
GIBI,18,Excellent,Raised,Manhattan,-73.979553,40.767065
GIBI,5,Good,Good,Manhattan,-73.979553,40.767065
GIBI,6,Good,Good,Manhattan,-73.979331,40.766977
GIBI,6,Good,Good,Manhattan,-73.979331,40.766977
SOJA,5,Excellent,Good,Manhattan,-73.97911,40.766889
PYCA,4,Good,Good,Manhattan,-73.97911,40.766889
GLTR,2,Poor,Good,Manhattan,-73.979331,40.766977
GLTR,3,Poor,Good,Manhattan,-73.979331,40.766977
GIBI,5,Excellent,Good,Manhattan,-73.979553,40.767065
GIBI,7,Good,Good,Manhattan,-73.979775,40.767153
GIBI,7,Good,Raised,Manhattan,-73.979775,40.767153
PS,0,Planting Space,Good,Manhattan,-73.979997,40.767241
GIBI,7,Excellent,Good,Manhattan,-73.979997,40.767241
GIBI,3,Good,Good,Manhattan,-73.972418,40.762213
GIBI,3,Excellent,Good,Manhattan,-73.972418,40.762213
GIBI,6,Excellent,Good,Manhattan,-73.972418,40.762213
GIBI,3,Good,Good,Manhattan,-73.972418,40.762213
GIBI,3,Excellent,Good,Manhattan,-73.972418,40.762213
GIBI,6,Excellent,Good,Manhattan,-73.972418,40.762213
GIBI,4,Excellent,Good,Manhattan,-73.972418,40.762213
